,KIC,n,l,Freq,e_Freq,E_Freq,Amp,e_Amp,E_Amp,Width,e_Width,E_Width,l_lnK,lnK,source
2249,10454113,21,1,2382.67,0.16,0.13,,,,,,,>,6.0,L
2250,10454113,21,2,2428.8,0.3,0.26,,,,,,,>,6.0,L
2251,10454113,22,0,2438.37,0.2,0.22,3.14,0.06,0.11,4.0,0.33,0.47,>,6.0,L
2252,10454113,22,1,2488.48,0.17,0.16,,,,,,,>,6.0,L
2253,10454113,22,2,2535.77,0.39,0.39,,,,,,,>,6.0,L
2254,10454113,23,0,2544.63,0.25,0.2,2.95,0.08,0.09,4.3,0.42,0.47,>,6.0,L
2255,10454113,23,1,2594.2,0.19,0.17,,,,,,,>,6.0,L
2256,10454113,23,2,2640.23,0.57,0.55,,,,,,,>,6.0,L
2257,10454113,24,0,2649.57,0.33,0.31,2.76,0.08,0.08,4.97,0.35,0.63,>,6.0,L
2258,10454113,24,1,2699.89,0.26,0.3,,,,,,,>,6.0,L
2259,10454113,24,2,2747.21,0.75,0.85,,,,,,,>,6.0,L
2260,10454113,25,0,2755.29,0.42,0.42,2.25,0.08,0.1,5.49,0.49,1.07,>,6.0,L
2261,10454113,25,1,2805.4,0.39,0.36,,,,,,,>,6.0,L
2262,10454113,25,2,2850.63,1.14,1.07,,,,,,,,2.64,L
2263,10454113,26,0,2860.13,0.56,0.61,2.1,0.08,0.08,7.4,0.93,1.1,>,6.0,L
2264,10454113,26,1,2912.04,0.56,0.46,,,,,,,>,6.0,L
2265,10454113,26,2,2959.02,1.04,0.71,,,,,,,,2.2,L
2266,10454113,27,0,2967.57,1.58,1.49,1.48,0.14,0.06,5.12,1.08,0.9,,4.33,L
2267,10454113,27,1,3018.78,0.74,0.79,,,,,,,,4.42,L
2268,10454113,27,2,3066.65,1.75,1.83,,,,,,,,2.02,L
2269,10454113,28,0,3073.79,1.95,1.75,1.3,0.17,0.07,6.53,1.33,1.39,,3.93,L
2270,10454113,28,1,3122.7,1.15,1.04,,,,,,,,3.65,L
2271,10454113,28,2,3170.47,2.13,2.57,,,,,,,,1.49,L
2272,10454113,29,0,3178.01,2.24,2.22,1.17,0.09,0.1,5.55,0.77,1.58,,3.56,L
2273,10454113,29,1,3226.98,1.32,1.56,,,,,,,,2.78,L
2274,10516096,11,1,1081.7,0.8,1.59,,,,,,,,2.2,L
2275,10516096,12,0,1129.38,0.22,0.25,1.16,0.15,0.15,0.74,0.28,0.56,>,6.0,L
2276,10516096,12,1,1165.56,0.28,0.28,,,,,,,>,6.0,L
2277,10516096,12,2,1206.84,0.69,0.71,,,,,,,>,6.0,L
2278,10516096,13,0,1214.12,0.37,0.3,1.54,0.16,0.17,1.45,0.48,0.7,,2.73,L
2279,10516096,13,1,1249.73,0.18,0.19,,,,,,,>,6.0,L
2280,10516096,13,2,1293.12,1.03,0.98,,,,,,,,1.43,L
2281,10516096,14,0,1296.76,0.14,0.14,2.04,0.14,0.12,1.17,0.27,0.29,>,6.0,L
2282,10516096,14,1,1332.92,0.12,0.13,,,,,,,>,6.0,L
2283,10516096,14,2,1373.95,0.21,0.25,,,,,,,>,6.0,L
2284,10516096,15,0,1379.58,0.11,0.1,2.85,0.1,0.14,1.34,0.18,0.21,>,6.0,L
2285,10516096,15,1,1415.59,0.09,0.09,,,,,,,>,6.0,L
2286,10516096,15,2,1456.51,0.21,0.23,,,,,,,>,6.0,L
2287,10516096,16,0,1462.59,0.11,0.1,3.45,0.14,0.1,1.49,0.17,0.17,>,6.0,L
2288,10516096,16,1,1499.19,0.08,0.09,,,,,,,>,6.0,L
2289,10516096,16,2,1540.78,0.15,0.15,,,,,,,>,6.0,L
2290,10516096,17,0,1546.39,0.07,0.08,4.1,0.16,0.08,1.41,0.14,0.14,>,6.0,L
2291,10516096,17,1,1583.6,0.08,0.09,,,,,,,>,6.0,L
2292,10516096,17,2,1625.95,0.14,0.16,,,,,,,>,6.0,L
2293,10516096,18,0,1631.21,0.07,0.07,4.7,0.14,0.12,1.53,0.14,0.16,>,6.0,L
2294,10516096,18,1,1668.4,0.07,0.07,,,,,,,>,6.0,L
2295,10516096,18,2,1710.4,0.13,0.12,,,,,,,>,6.0,L
2296,10516096,19,0,1715.78,0.09,0.08,4.89,0.17,0.1,1.55,0.13,0.19,>,6.0,L
2297,10516096,19,1,1752.94,0.08,0.08,,,,,,,>,6.0,L
2298,10516096,19,2,1794.87,0.2,0.21,,,,,,,>,6.0,L
2299,10516096,20,0,1799.96,0.08,0.08,4.26,0.1,0.13,1.79,0.16,0.14,>,6.0,L
2300,10516096,20,1,1837.36,0.1,0.11,,,,,,,>,6.0,L
2301,10516096,20,2,1879.67,0.32,0.29,,,,,,,>,6.0,L
2302,10516096,21,0,1884.41,0.18,0.2,3.47,0.09,0.14,2.85,0.2,0.3,>,6.0,L
2303,10516096,21,1,1922.63,0.17,0.17,,,,,,,>,6.0,L
2304,10516096,21,2,1964.5,0.38,0.43,,,,,,,>,6.0,L
2305,10516096,22,0,1968.96,0.39,0.39,3.05,0.13,0.1,3.84,0.43,0.51,>,6.0,L
2306,10516096,22,1,2007.8,0.26,0.26,,,,,,,>,6.0,L
2307,10516096,22,2,2050.29,1.16,1.09,,,,,,,,2.06,L
2308,10516096,23,0,2055.14,0.5,0.49,2.31,0.11,0.11,5.17,0.64,0.73,>,6.0,L
2309,10516096,23,1,2092.98,0.4,0.39,,,,,,,>,6.0,L
2310,10516096,23,2,2135.51,1.41,1.36,,,,,,,>,6.0,L
2311,10516096,24,0,2139.82,0.79,0.75,2.06,0.13,0.07,5.76,0.92,0.72,>,6.0,L
2312,10516096,24,1,2179.35,1.37,1.49,,,,,,,,2.26,L
2313,10516096,25,1,2265.06,1.38,1.61,,,,,,,,2.2,L
2314,10644253,14,1,1948.26,0.45,0.36,,,,,,,>,6.0,L
2315,10644253,15,0,2014.17,1.28,1.49,0.55,0.23,0.25,0.36,0.29,0.87,,1.23,L
2316,10644253,15,1,2072.94,0.49,0.43,,,,,,,>,6.0,L
2317,10644253,16,0,2137.25,0.99,1.12,1.14,0.31,0.14,2.81,1.35,1.71,,1.59,L
2318,10644253,16,1,2194.15,0.31,0.36,,,,,,,>,6.0,L
2319,10644253,17,0,2259.1,0.53,0.42,0.81,0.15,0.21,0.69,0.42,0.63,,1.71,L
2320,10644253,17,1,2315.39,0.23,0.2,,,,,,,>,6.0,L
2321,10644253,17,2,2367.05,1.09,0.81,,,,,,,,0.54,L
2322,10644253,18,0,2379.69,0.37,0.48,1.64,0.1,0.14,3.14,0.72,0.71,>,6.0,L
2323,10644253,18,1,2436.27,0.18,0.2,,,,,,,>,6.0,L
2324,10644253,18,2,2488.69,1.33,1.17,,,,,,,,0.99,L
2325,10644253,19,0,2501.01,0.27,0.19,1.45,0.12,0.13,1.5,0.45,0.56,>,6.0,L
2326,10644253,19,1,2558.24,0.15,0.13,,,,,,,>,6.0,L
2327,10644253,19,2,2611.54,0.26,0.29,,,,,,,>,6.0,L
2328,10644253,20,0,2623.47,0.19,0.18,2.03,0.12,0.09,2.06,0.26,0.35,>,6.0,L
2329,10644253,20,1,2681.06,0.13,0.15,,,,,,,>,6.0,L
2330,10644253,20,2,2734.74,0.15,0.16,,,,,,,>,6.0,L
2331,10644253,21,0,2746.88,0.17,0.17,2.21,0.11,0.09,1.82,0.31,0.15,>,6.0,L
2332,10644253,21,1,2804.31,0.1,0.1,,,,,,,>,6.0,L
2333,10644253,21,2,2858.6,0.23,0.23,,,,,,,>,6.0,L
2334,10644253,22,0,2870.07,0.24,0.25,2.09,0.11,0.1,2.1,0.24,0.41,>,6.0,L
2335,10644253,22,1,2927.41,0.13,0.13,,,,,,,>,6.0,L
2336,10644253,22,2,2981.67,0.34,0.34,,,,,,,>,6.0,L
2337,10644253,23,0,2992.88,0.19,0.19,2.28,0.09,0.12,2.7,0.38,0.36,>,6.0,L
2338,10644253,23,1,3050.03,0.19,0.16,,,,,,,>,6.0,L
2339,10644253,23,2,3104.7,0.33,0.34,,,,,,,>,6.0,L
2340,10644253,24,0,3115.22,0.34,0.39,2.03,0.11,0.11,3.36,0.4,0.55,>,6.0,L
2341,10644253,24,1,3173.79,0.31,0.32,,,,,,,>,6.0,L
2342,10644253,24,2,3228.01,0.76,0.63,,,,,,,>,6.0,L
2343,10644253,25,0,3238.55,0.73,0.7,1.72,0.11,0.13,4.6,0.61,1.12,,4.12,L
2344,10644253,25,1,3296.95,0.66,0.6,,,,,,,,4.29,L
2345,10644253,25,2,3352.11,1.29,1.33,,,,,,,,1.74,L
2346,10644253,26,0,3362.41,1.29,1.33,1.61,0.08,0.14,7.47,0.98,1.78,,3.29,L
2347,10644253,26,1,3423.78,2.04,1.73,,,,,,,,2.58,L
2348,10730618,11,1,834.71,0.19,0.19,,,,,,,>,6.0,L
2349,10730618,11,2,862.17,1.78,2.09,,,,,,,,-0.33,L
2350,10730618,12,0,867.59,0.85,1.38,2.23,0.29,0.27,2.13,1.02,0.89,,2.05,L
2351,10730618,12,1,897.45,0.49,0.55,,,,,,,,2.73,L
2352,10730618,12,2,928.97,1.34,1.45,,,,,,,>,6.0,L
2353,10730618,13,0,932.82,0.63,0.69,3.23,0.43,0.29,5.26,2.64,1.14,>,6.0,L
2354,10730618,13,1,962.64,0.59,0.57,,,,,,,>,6.0,L
2355,10730618,13,2,992.87,4.86,1.46,,,,,,,,-0.85,L
2356,10730618,14,0,999.62,1.07,1.11,2.99,0.3,0.37,6.72,2.08,2.09,,1.49,L
2357,10730618,14,1,1029.51,0.4,0.41,,,,,,,>,6.0,L
2358,10730618,14,2,1060.76,0.89,0.87,,,,,,,,2.01,L
2359,10730618,15,0,1065.34,0.49,0.52,3.43,0.27,0.38,3.38,1.14,0.97,>,6.0,L
2360,10730618,15,1,1096.29,0.33,0.33,,,,,,,>,6.0,L
2361,10730618,15,2,1127.95,1.21,1.0,,,,,,,>,6.0,L
2362,10730618,16,0,1131.25,0.52,0.52,4.3,0.29,0.24,5.11,0.82,0.79,>,6.0,L
2363,10730618,16,1,1161.79,0.31,0.31,,,,,,,>,6.0,L
2364,10730618,16,2,1194.68,0.96,1.55,,,,,,,>,6.0,L
2365,10730618,17,0,1196.94,0.39,0.38,4.75,0.31,0.21,4.77,0.68,0.68,>,6.0,L
2366,10730618,17,1,1226.53,0.25,0.26,,,,,,,>,6.0,L
2367,10730618,17,2,1257.2,1.26,0.92,,,,,,,,-0.8,L
2368,10730618,18,0,1261.37,0.34,0.36,4.69,0.24,0.29,4.25,0.56,0.8,>,6.0,L
2369,10730618,18,1,1291.72,0.32,0.31,,,,,,,>,6.0,L
2370,10730618,18,2,1325.44,1.1,1.23,,,,,,,>,6.0,L
2371,10730618,19,0,1328.43,0.52,0.54,4.75,0.24,0.32,5.64,0.58,0.89,>,6.0,L
2372,10730618,19,1,1358.99,0.37,0.34,,,,,,,>,6.0,L
2373,10730618,19,2,1391.22,0.98,1.12,,,,,,,>,6.0,L
2374,10730618,20,0,1394.37,0.73,0.7,4.06,0.27,0.26,5.49,0.85,0.96,>,6.0,L
2375,10730618,20,1,1425.13,0.38,0.36,,,,,,,>,6.0,L
2376,10730618,20,2,1453.1,1.1,0.82,,,,,,,,0.21,L
2377,10730618,21,0,1463.04,0.36,0.41,4.06,0.25,0.28,4.06,0.61,0.77,>,6.0,L
2378,10730618,21,1,1494.54,0.34,0.36,,,,,,,>,6.0,L
2379,10730618,21,2,1526.32,1.35,1.59,,,,,,,,-0.06,L
2380,10730618,22,0,1528.77,0.75,0.66,3.65,0.32,0.21,6.12,1.28,1.13,,3.98,L
2381,10730618,22,1,1562.35,0.85,1.05,,,,,,,>,6.0,L
2382,10730618,22,2,1591.48,3.25,3.53,,,,,,,,-0.05,L
2383,10730618,23,0,1596.3,1.23,1.24,2.87,0.33,0.27,7.11,1.7,2.38,,3.31,L
2384,10730618,23,1,1627.86,0.78,0.82,,,,,,,>,6.0,L
2385,10730618,23,2,1657.05,1.53,1.26,,,,,,,,0.27,L
2386,10730618,24,0,1664.51,0.84,0.85,2.86,0.31,0.31,4.08,1.24,1.79,,3.47,L
2387,10963065,12,1,1423.27,0.47,0.38,,,,,,,>,6.0,L
2388,10963065,13,0,1478.93,0.24,0.28,0.95,0.1,0.11,1.06,0.42,0.42,>,6.0,L
2389,10963065,13,1,1526.43,0.34,0.31,,,,,,,>,6.0,L
2390,10963065,13,2,1574.17,0.83,0.95,,,,,,,>,6.0,L
2391,10963065,14,0,1582.07,0.27,0.24,1.19,0.12,0.1,1.3,0.32,0.46,>,6.0,L
2392,10963065,14,1,1628.95,0.25,0.22,,,,,,,>,6.0,L
2393,10963065,14,2,1676.29,0.28,0.31,,,,,,,>,6.0,L
2394,10963065,15,0,1684.36,0.2,0.17,1.65,0.09,0.11,1.53,0.24,0.44,>,6.0,L
2395,10963065,15,1,1730.17,0.18,0.18,,,,,,,>,6.0,L
2396,10963065,15,2,1777.57,0.23,0.23,,,,,,,>,6.0,L
2397,10963065,16,0,1785.24,0.13,0.14,2.07,0.09,0.1,1.77,0.34,0.31,>,6.0,L
2398,10963065,16,1,1831.66,0.12,0.13,,,,,,,>,6.0,L
2399,10963065,16,2,1879.19,0.26,0.26,,,,,,,>,6.0,L
2400,10963065,17,0,1886.53,0.11,0.11,2.7,0.09,0.1,1.72,0.17,0.26,>,6.0,L
2401,10963065,17,1,1933.62,0.1,0.1,,,,,,,>,6.0,L
2402,10963065,17,2,1981.28,0.19,0.18,,,,,,,>,6.0,L
2403,10963065,18,0,1989.05,0.09,0.08,3.12,0.07,0.11,1.56,0.15,0.15,>,6.0,L
2404,10963065,18,1,2036.58,0.1,0.09,,,,,,,>,6.0,L
2405,10963065,18,2,2084.68,0.13,0.13,,,,,,,>,6.0,L
2406,10963065,19,0,2092.14,0.09,0.09,3.8,0.1,0.11,1.74,0.14,0.15,>,6.0,L
2407,10963065,19,1,2140.26,0.09,0.09,,,,,,,>,6.0,L
2408,10963065,19,2,2188.48,0.15,0.15,,,,,,,>,6.0,L
2409,10963065,20,0,2195.64,0.1,0.1,3.8,0.1,0.1,1.94,0.16,0.23,>,6.0,L
2410,10963065,20,1,2243.24,0.09,0.11,,,,,,,>,6.0,L
2411,10963065,20,2,2291.9,0.21,0.21,,,,,,,>,6.0,L
2412,10963065,21,0,2298.54,0.13,0.13,3.44,0.11,0.08,2.66,0.22,0.26,>,6.0,L
2413,10963065,21,1,2347.26,0.13,0.13,,,,,,,>,6.0,L
2414,10963065,21,2,2395.37,0.31,0.32,,,,,,,>,6.0,L
2415,10963065,22,0,2401.72,0.19,0.18,3.22,0.09,0.09,3.75,0.27,0.39,>,6.0,L
2416,10963065,22,1,2450.56,0.16,0.18,,,,,,,>,6.0,L
2417,10963065,22,2,2498.03,0.35,0.41,,,,,,,>,6.0,L
2418,10963065,23,0,2505.56,0.23,0.26,2.63,0.09,0.1,3.62,0.27,0.4,>,6.0,L
2419,10963065,23,1,2554.19,0.23,0.24,,,,,,,>,6.0,L
2420,10963065,23,2,2602.54,0.96,1.02,,,,,,,,2.23,L
2421,10963065,24,0,2608.77,0.65,0.81,2.09,0.08,0.11,6.3,0.66,1.04,>,6.0,L
2422,10963065,24,1,2657.85,0.51,0.54,,,,,,,>,6.0,L
2423,10963065,24,2,2707.73,1.53,1.4,,,,,,,,1.65,L
2424,10963065,25,0,2713.2,0.83,0.96,1.91,0.11,0.09,8.02,1.74,1.55,>,6.0,L
2425,10963065,25,1,2764.13,0.66,0.69,,,,,,,>,6.0,L
2426,10963065,25,2,2809.62,2.89,2.95,,,,,,,,0.35,L
2427,10963065,26,0,2819.74,1.49,1.44,1.57,0.11,0.07,8.66,1.28,1.64,,2.9,L
2428,10963065,26,1,2868.07,1.37,1.21,,,,,,,,3.42,L
2429,11081729,14,1,1398.88,0.31,0.35,,,,,,,,2.2,L
2430,11081729,14,2,1437.93,1.74,0.81,,,,,,,,0.23,L
2431,11081729,15,0,1447.89,0.24,0.2,1.81,0.07,0.12,2.37,0.49,0.29,>,6.0,L
2432,11081729,15,1,1487.7,0.23,0.24,,,,,,,,4.3,L
2433,11081729,15,2,1532.74,1.12,1.55,,,,,,,,1.99,L
2434,11081729,16,0,1536.31,0.39,0.39,2.02,0.08,0.16,2.77,0.45,0.7,>,6.0,L
2435,11081729,16,1,1577.14,0.44,0.35,,,,,,,>,6.0,L
2436,11081729,16,2,1623.36,1.92,2.28,,,,,,,,2.39,L
2437,11081729,17,0,1625.74,0.39,0.4,2.43,0.14,0.12,4.43,1.13,0.61,>,6.0,L
2438,11081729,17,1,1668.5,0.4,0.36,,,,,,,,5.26,L
2439,11081729,17,2,1707.39,4.57,4.95,,,,,,,,2.78,L
2440,11081729,18,0,1717.31,0.54,0.51,2.72,0.14,0.13,5.55,1.03,0.8,>,6.0,L
2441,11081729,18,1,1757.23,0.44,0.39,,,,,,,,5.19,L
2442,11081729,18,2,1799.37,0.8,0.9,,,,,,,>,6.0,L
2443,11081729,19,0,1801.32,0.67,0.65,3.06,0.09,0.16,5.95,0.67,0.97,>,6.0,L
2444,11081729,19,1,1845.7,0.35,0.34,,,,,,,>,6.0,L
2445,11081729,19,2,1884.36,1.61,1.15,,,,,,,,3.45,L
2446,11081729,20,0,1895.5,0.4,0.49,3.05,0.18,0.15,4.63,1.24,0.75,>,6.0,L
2447,11081729,20,1,1935.81,0.37,0.43,,,,,,,,5.56,L
2448,11081729,20,2,1974.13,1.61,1.36,,,,,,,,0.94,L
2449,11081729,21,0,1983.56,0.73,0.67,3.26,0.11,0.17,8.11,0.71,1.06,>,6.0,L
2450,11081729,21,1,2025.73,0.45,0.49,,,,,,,,4.92,L
2451,11081729,21,2,2065.62,2.18,1.55,,,,,,,,2.77,L
2452,11081729,22,0,2072.86,0.52,0.47,2.93,0.1,0.17,6.46,1.24,1.2,>,6.0,L
2453,11081729,22,1,2116.37,0.5,0.5,,,,,,,,5.86,L
2454,11081729,22,2,2157.59,2.64,2.99,,,,,,,,3.31,L
2455,11081729,23,0,2165.31,0.6,0.7,3.0,0.14,0.12,7.12,1.41,1.54,>,6.0,L
2456,11081729,23,1,2208.0,0.72,0.71,,,,,,,,5.02,L
2457,11081729,23,2,2251.92,2.76,2.81,,,,,,,>,6.0,L
2458,11081729,24,0,2257.09,0.81,1.05,2.19,0.14,0.12,6.01,1.41,1.05,,4.81,L
2459,11081729,24,1,2300.39,0.61,0.7,,,,,,,,5.14,L
2460,11081729,24,2,2340.44,4.16,1.79,,,,,,,,1.81,L
2461,11081729,25,0,2347.88,1.1,1.02,2.68,0.14,0.14,10.43,1.55,1.98,>,6.0,L
2462,11081729,25,1,2389.8,0.67,0.74,,,,,,,,4.5,L
2463,11081729,25,2,2432.1,1.48,1.81,,,,,,,,2.46,L
2464,11081729,26,0,2438.98,0.65,0.57,1.68,0.15,0.15,3.86,1.13,2.11,>,6.0,L
2465,11081729,26,1,2481.12,1.04,0.89,,,,,,,,4.29,L
2466,11081729,26,2,2522.99,2.9,2.9,,,,,,,>,6.0,L
2467,11081729,27,0,2528.75,1.12,1.4,1.78,0.08,0.11,5.98,1.01,1.24,>,6.0,L
2468,11081729,27,1,2574.9,1.05,0.91,,,,,,,,4.51,L
2469,11253226,10,1,882.92,1.34,1.7,,,,,,,,2.2,L
2470,11253226,10,2,915.89,1.95,1.65,,,,,,,,0.14,L
2471,11253226,11,0,922.76,0.65,0.81,1.67,0.15,0.24,4.93,1.2,1.27,,3.2,L
2472,11253226,11,1,957.87,0.78,0.83,,,,,,,,3.55,L
2473,11253226,11,2,995.11,2.71,2.32,,,,,,,,1.14,L
2474,11253226,12,0,1000.04,0.73,0.85,1.91,0.2,0.21,6.83,1.65,2.56,>,6.0,L
2475,11253226,12,1,1036.81,0.66,0.65,,,,,,,>,6.0,L
2476,11253226,12,2,1070.11,1.51,2.02,,,,,,,,2.59,L
2477,11253226,13,0,1075.69,0.4,0.42,2.56,0.12,0.21,5.29,0.47,1.76,>,6.0,L
2478,11253226,13,1,1110.65,0.49,0.45,,,,,,,>,6.0,L
2479,11253226,13,2,1143.05,1.42,1.48,,,,,,,,2.86,L
2480,11253226,14,0,1149.89,0.4,0.34,2.93,0.13,0.2,3.92,0.58,0.47,>,6.0,L
2481,11253226,14,1,1183.65,0.5,0.41,,,,,,,>,6.0,L
2482,11253226,14,2,1217.79,1.56,1.59,,,,,,,,3.6,L
2483,11253226,15,0,1222.49,0.52,0.49,3.2,0.15,0.19,6.47,0.8,0.8,>,6.0,L
2484,11253226,15,1,1259.03,0.34,0.29,,,,,,,>,6.0,L
2485,11253226,15,2,1294.86,1.22,1.61,,,,,,,>,6.0,L
2486,11253226,16,0,1299.14,0.33,0.32,3.44,0.15,0.13,4.98,0.74,0.58,>,6.0,L
2487,11253226,16,1,1334.32,0.36,0.37,,,,,,,>,6.0,L
2488,11253226,16,2,1369.38,1.4,1.34,,,,,,,>,6.0,L
2489,11253226,17,0,1375.71,0.38,0.41,3.48,0.14,0.14,5.11,0.56,0.67,>,6.0,L
2490,11253226,17,1,1412.74,0.32,0.33,,,,,,,>,6.0,L
2491,11253226,17,2,1449.91,1.64,2.25,,,,,,,>,6.0,L
2492,11253226,18,0,1452.9,0.45,0.45,3.76,0.16,0.11,5.61,0.48,0.67,>,6.0,L
2493,11253226,18,1,1490.81,0.29,0.26,,,,,,,>,6.0,L
2494,11253226,18,2,1523.46,1.17,1.29,,,,,,,>,6.0,L
2495,11253226,19,0,1532.28,0.29,0.28,4.12,0.14,0.11,5.0,0.51,0.55,>,6.0,L
2496,11253226,19,1,1569.38,0.27,0.27,,,,,,,>,6.0,L
2497,11253226,19,2,1603.88,1.26,1.14,,,,,,,>,6.0,L
2498,11253226,20,0,1609.73,0.26,0.32,4.23,0.14,0.1,6.2,0.58,0.59,>,6.0,L
2499,11253226,20,1,1646.09,0.34,0.28,,,,,,,>,6.0,L
2500,11253226,20,2,1677.26,1.36,1.36,,,,,,,>,6.0,L
2501,11253226,21,0,1686.49,0.35,0.31,4.36,0.15,0.12,6.29,0.6,0.5,>,6.0,L
2502,11253226,21,1,1722.47,0.28,0.3,,,,,,,>,6.0,L
2503,11253226,21,2,1753.83,1.0,0.89,,,,,,,>,6.0,L
2504,11253226,22,0,1762.41,0.34,0.43,3.99,0.18,0.11,6.93,0.8,0.75,>,6.0,L
2505,11253226,22,1,1799.44,0.35,0.34,,,,,,,>,6.0,L
2506,11253226,22,2,1832.79,1.87,1.7,,,,,,,>,6.0,L
2507,11253226,23,0,1838.64,0.43,0.41,4.01,0.14,0.12,6.64,0.58,0.62,>,6.0,L
2508,11253226,23,1,1876.4,0.33,0.34,,,,,,,>,6.0,L
2509,11253226,23,2,1908.59,1.29,1.25,,,,,,,,1.53,L
2510,11253226,24,0,1915.8,0.4,0.51,3.31,0.21,0.08,6.09,0.65,0.82,>,6.0,L
2511,11253226,24,1,1954.73,0.42,0.43,,,,,,,>,6.0,L
2512,11253226,24,2,1985.55,1.29,1.3,,,,,,,,0.15,L
2513,11253226,25,0,1992.92,0.52,0.55,2.62,0.16,0.17,5.51,0.43,1.17,>,6.0,L
2514,11253226,25,1,2032.59,0.53,0.53,,,,,,,>,6.0,L
2515,11253226,25,2,2064.38,1.91,1.9,,,,,,,,0.99,L
2516,11253226,26,0,2072.45,0.44,0.47,2.42,0.13,0.19,5.8,0.97,1.02,>,6.0,L
2517,11253226,26,1,2111.59,0.61,0.52,,,,,,,>,6.0,L
2518,11253226,26,2,2145.74,1.67,1.67,,,,,,,,0.52,L
2519,11253226,27,0,2150.11,0.75,0.61,1.96,0.16,0.16,5.28,0.47,1.39,,4.9,L
2520,11253226,27,1,2190.52,1.35,1.23,,,,,,,,3.92,L
2521,11253226,27,2,2222.45,2.14,2.08,,,,,,,,-0.2,L
2522,11253226,28,0,2228.49,0.73,0.72,1.81,0.26,0.09,7.57,2.06,1.62,>,6.0,L
2523,11253226,28,1,2268.99,0.86,0.8,,,,,,,,4.33,L
2524,11253226,28,2,2303.78,1.9,1.72,,,,,,,,0.35,L
2525,11253226,29,0,2308.15,1.23,1.02,1.35,0.13,0.12,4.57,0.97,0.84,,4.2,L
2526,11253226,29,1,2349.73,0.83,1.1,,,,,,,,3.51,L
2527,11772920,16,1,2842.27,0.31,0.29,,,,,,,>,6.0,L
2528,11772920,17,0,2923.47,0.45,0.33,0.96,0.09,0.15,0.73,0.28,0.35,,1.41,L
2529,11772920,17,1,2998.77,0.16,0.16,,,,,,,>,6.0,L
2530,11772920,17,2,3071.33,1.71,1.11,,,,,,,,-0.05,L
2531,11772920,18,0,3080.06,0.13,0.12,1.13,0.16,0.13,0.68,0.24,0.27,>,6.0,L
2532,11772920,18,1,3155.58,0.14,0.11,,,,,,,>,6.0,L
2533,11772920,18,2,3228.67,0.32,0.24,,,,,,,,1.52,L
2534,11772920,19,0,3237.36,0.05,0.05,1.68,0.16,0.1,0.46,0.11,0.13,>,6.0,L
2535,11772920,19,1,3313.29,0.09,0.08,,,,,,,>,6.0,L
2536,11772920,19,2,3386.17,0.34,0.36,,,,,,,,0.65,L
2537,11772920,20,0,3394.41,0.11,0.12,1.75,0.14,0.13,0.89,0.19,0.28,>,6.0,L
2538,11772920,20,1,3470.81,0.1,0.09,,,,,,,>,6.0,L
2539,11772920,20,2,3543.97,0.22,0.23,,,,,,,>,6.0,L
2540,11772920,21,0,3552.04,0.07,0.08,1.87,0.14,0.12,0.71,0.16,0.2,>,6.0,L
2541,11772920,21,1,3628.2,0.1,0.1,,,,,,,>,6.0,L
2542,11772920,21,2,3702.03,0.42,0.37,,,,,,,,0.89,L
2543,11772920,22,0,3709.33,0.12,0.12,1.82,0.14,0.12,0.97,0.19,0.25,>,6.0,L
2544,11772920,22,1,3786.08,0.13,0.12,,,,,,,>,6.0,L
2545,11772920,22,2,3859.63,0.39,0.48,,,,,,,>,6.0,L
2546,11772920,23,0,3867.51,0.35,0.32,1.73,0.14,0.17,1.97,0.5,0.44,>,6.0,L
2547,11772920,23,1,3944.35,0.23,0.21,,,,,,,>,6.0,L
2548,11772920,24,0,4025.12,0.21,0.29,1.3,0.2,0.15,1.17,0.36,0.54,>,6.0,L
2549,11772920,24,1,4103.02,0.25,0.24,,,,,,,>,6.0,L
2550,11772920,25,0,4185.02,0.39,0.35,1.42,0.18,0.19,1.88,0.62,0.71,>,6.0,L
2551,11772920,25,1,4261.82,0.3,0.28,,,,,,,>,6.0,L
2552,11772920,26,0,4343.7,0.74,0.8,1.37,0.18,0.11,2.31,0.69,0.75,,1.21,L
2553,11772920,26,1,4421.29,0.6,0.53,,,,,,,,3.4,L
2554,12009504,13,0,1258.46,0.26,0.29,1.21,0.19,0.17,1.05,0.44,0.73,>,6.0,L
2555,12009504,13,1,1297.68,0.25,0.22,,,,,,,>,6.0,L
2556,12009504,14,0,1345.99,0.19,0.21,1.82,0.14,0.16,1.75,0.51,0.56,>,6.0,L
2557,12009504,14,1,1386.11,0.21,0.2,,,,,,,>,6.0,L
2558,12009504,14,2,1428.61,1.04,0.85,,,,,,,,2.68,L
2559,12009504,15,0,1433.83,0.17,0.16,2.17,0.12,0.12,1.78,0.4,0.41,>,6.0,L
2560,12009504,15,1,1473.01,0.17,0.21,,,,,,,>,6.0,L
2561,12009504,15,2,1514.42,0.68,0.63,,,,,,,,2.89,L
2562,12009504,16,0,1520.13,0.32,0.31,2.33,0.13,0.1,2.88,0.44,0.5,>,6.0,L
2563,12009504,16,1,1559.32,0.17,0.17,,,,,,,>,6.0,L
2564,12009504,16,2,1599.7,0.34,0.35,,,,,,,,3.98,L
2565,12009504,17,0,1606.43,0.14,0.15,3.03,0.11,0.11,2.24,0.23,0.25,>,6.0,L
2566,12009504,17,1,1646.08,0.12,0.12,,,,,,,>,6.0,L
